date,investment,cy_invested,reserve_amt,current,today_pnl_amount,today_pnl_percentage,curr_pnl_amount,curr_pnl_percentage,cy_pnl_amount,cy_pnl_percentage,total_profit,total_loss,overall_pnl_amount,overall_pnl_percentage,total_booked_amt,total_booked_percentage,cy_booked_amt,cy_booked_percentage,py_booked_amt,py_booked_percentage,estimate_st,est_st_pnl_amount,est_st_pnl_percentage,estimate_lt,est_lt_pnl_amount,est_lt_pnl_percentage,cagr
20-01-2025,10427190,11738190,1039000,11658409.0,53088.0,0.46,-1419364.0,-12.09,-94364.0,-0.8,233075.0,-1652442.0,1216636.0,11.67,2636000,25.28,1325000,11.37,1311000,12.57,18298791.0,6640382.0,56.96,24207591.0,12549182.0,107.64,9.4
21-01-2025,10427190,11738190,421847,11551802.0,-112896.0,-0.97,-1526890.0,-13.01,-199890.0,-1.7,197721.0,-1724612.0,1111110.0,10.66,2638000,25.3,1327000,11.49,1311000,12.57,18484782.0,6932980.0,60.02,24396372.0,12844570.0,111.19,8.58
22-01-2025,10427190,11738190,421847,11488567.0,-62983.0,-0.55,-1590125.0,-13.55,-263125.0,-2.24,210131.0,-1800256.0,1047875.0,10.05,2638000,25.3,1327000,11.55,1311000,12.57,18484450.0,6995883.0,60.89,24396039.0,12907472.0,112.35,8.09
23-01-2025,10427190,11738190,421847,11556704.0,68137.0,0.59,-1521988.0,-12.97,-194988.0,-1.66,242228.0,-1764213.0,1116012.0,10.7,2638000,25.3,1327000,11.48,1311000,12.57,18484450.0,6927746.0,59.95,24391785.0,12835081.0,111.06,8.58
24-01-2025,10427190,11738190,421847,11420856.0,-135848.0,-1.18,-1657836.0,-14.12,-330836.0,-2.82,214001.0,-1871831.0,980164.0,9.4,2638000,25.3,1327000,11.62,1311000,12.57,18484450.0,7063594.0,61.85,24396039.0,12975183.0,113.61,7.54
27-01-2025,10427190,11738190,239000,11162223.0,-260433.0,-2.28,-1916611.0,-16.33,-589611.0,-5.02,172729.0,-2089340.0,721389.0,6.92,2638000,25.3,1327000,11.89,1311000,12.57,18481925.0,7319702.0,65.58,24394745.0,13232522.0,118.55,5.57
28-01-2025,10427190,11738190,239000,11143039.0,-274109.0,-2.4,-1935795.0,-16.49,-608795.0,-5.19,188208.0,-2124005.0,702205.0,6.73,2638000,25.3,1327000,11.91,1311000,12.57,18481925.0,7338886.0,65.86,24392560.0,13249521.0,118.9,5.41
29-01-2025,10427190,11738190,239000,11321227.0,180818.0,1.62,-1757607.0,-14.97,-430607.0,-3.67,227105.0,-1984716.0,880393.0,8.44,2638000,25.3,1327000,11.72,1311000,12.57,18481925.0,7160698.0,63.25,24390821.0,13069594.0,115.44,6.72
30-01-2025,10427190,11738190,731000,11357171.0,27457.0,0.24,-1778296.0,-15.15,-391296.0,-3.33,184908.0,-1963199.0,919704.0,8.82,2698000,25.87,1387000,12.21,1311000,12.57,18364819.0,7007648.0,61.7,24294158.0,12936987.0,113.91,6.97
31-01-2025,10427190,11738190,731000,11411639.0,81925.0,0.72,-1723828.0,-14.69,-336828.0,-2.87,202571.0,-1926401.0,974172.0,9.34,2698000,25.87,1387000,12.15,1311000,12.57,18364819.0,6953180.0,60.93,24297700.0,12886061.0,112.92,7.36
31-01-2025,10427190,11738190,331000,11509121.0,169392.0,1.49,-1630919.0,-13.89,-243919.0,-2.08,215582.0,-1846496.0,1067081.0,10.23,2698000,25.87,1387000,12.05,1311000,12.57,18526569.0,7017448.0,60.97,24508662.0,12999541.0,112.95,8.08
01-02-2025,10427190,11738190,331000,11569458.0,60337.0,0.52,-1570582.0,-13.38,-183582.0,-1.56,263104.0,-1833686.0,1127418.0,10.81,2698000,25.87,1387000,11.99,1311000,12.57,18526194.0,6956736.0,60.13,24506545.0,12937087.0,111.82,8.48
03-02-2025,10427190,11738190,331000,11417881.0,-91171.0,-0.79,-1722159.0,-14.67,-335159.0,-2.86,220417.0,-1942576.0,975841.0,9.36,2698000,25.87,1387000,12.15,1311000,12.57,18526194.0,7108313.0,62.26,24504745.0,13086864.0,114.62,7.36
04-02-2025,10427190,11738190,123000,11515154.0,101125.0,0.89,-1618366.0,-13.79,-231366.0,-1.97,258896.0,-1877262.0,1079634.0,10.35,2698000,25.87,1387000,12.04,1311000,12.57,18546889.0,7031735.0,61.07,24542743.0,13027589.0,113.13,8.05
05-02-2025,10427190,11738190,123000,11563250.0,48676.0,0.42,-1570270.0,-13.38,-183270.0,-1.56,277582.0,-1847853.0,1127730.0,10.82,2698000,25.87,1387000,11.99,1311000,12.57,18546412.0,6983162.0,60.39,24542461.0,12979211.0,112.25,8.38
06-02-2025,10427190,11738190,123000,11579452.0,16202.0,0.14,-1554068.0,-13.24,-167068.0,-1.42,269976.0,-1824047.0,1143932.0,10.97,2698000,25.87,1387000,11.98,1311000,12.57,18546412.0,6966960.0,60.17,24538065.0,12958613.0,111.91,8.48
07-02-2025,10427190,11738190,123000,11496055.0,-80083.0,-0.69,-1637465.0,-13.95,-250465.0,-2.13,261078.0,-1898544.0,1060535.0,10.17,2698000,25.87,1387000,12.07,1311000,12.57,18545706.0,7049651.0,61.32,24530155.0,13034100.0,113.38,7.86
10-02-2025,10427190,11738190,248000,11451715.0,-169340.0,-1.46,-1806805.0,-15.39,-419805.0,-3.58,220468.0,-2027272.0,891195.0,8.55,2698000,25.87,1387000,12.11,1311000,12.57,18670706.0,7218991.0,63.04,24653535.0,13201820.0,115.28,7.49
11-02-2025,10652190,11963190,248000,11268533.0,-283340.0,-2.45,-2090385.0,-17.47,-703385.0,-5.88,178069.0,-2268455.0,607615.0,5.7,2698000,25.33,1387000,12.31,1311000,12.31,18796166.0,7527633.0,66.8,24799656.0,13531123.0,120.08,4.53
12-02-2025,10652190,11963190,248000,11260804.0,-9985.0,-0.09,-2098114.0,-17.54,-711114.0,-5.94,185044.0,-2283159.0,599886.0,5.63,2698000,25.33,1387000,12.32,1311000,12.31,18796166.0,7535362.0,66.92,24799834.0,13539030.0,120.23,4.46
13-02-2025,10652190,11963190,248000,11261097.0,3031.0,0.03,-2097821.0,-17.54,-710821.0,-5.94,194126.0,-2291943.0,600179.0,5.63,2698000,25.33,1387000,12.32,1311000,12.31,18796166.0,7535069.0,66.91,24795912.0,13534815.0,120.19,4.45
14-02-2025,10652190,11963190,248000,11061432.0,-199659.0,-1.77,-2297486.0,-19.2,-910486.0,-7.61,176211.0,-2473700.0,400514.0,3.76,2698000,25.33,1387000,12.54,1311000,12.31,18796158.0,7734726.0,69.93,24792714.0,13731282.0,124.14,3.0
18-02-2025,10652190,11963190,148000,10937134.0,-80307.0,-0.73,-2422361.0,-20.25,-1035361.0,-8.65,183981.0,-2606347.0,275639.0,2.59,2698000,25.33,1387000,12.68,1311000,12.31,18827880.0,7890746.0,72.15,24850367.0,13913233.0,127.21,2.07
24-02-2025,10652190,11963190,148000,10992938.0,-115062.0,-1.04,-2366557.0,-19.78,-979557.0,-8.19,175526.0,-2542080.0,331443.0,3.11,2698000,25.33,1387000,12.62,1311000,12.31,18827880.0,7834942.0,71.27,24852482.0,13859544.0,126.08,2.45
25-02-2025,10652190,11963190,148000,10924857.0,-69644.0,-0.63,-2434638.0,-20.35,-1047638.0,-8.76,173634.0,-2608273.0,263362.0,2.47,2698000,25.33,1387000,12.7,1311000,12.31,18827880.0,7903023.0,72.34,24851676.0,13926819.0,127.48,1.96
27-02-2025,10652190,11963190,148000,10830493.0,-94364.0,-0.86,-2529002.0,-21.14,-1142002.0,-9.55,176214.0,-2705215.0,168998.0,1.59,2698000,25.33,1387000,12.81,1311000,12.31,18827880.0,7997387.0,73.84,24855578.0,14025085.0,129.5,1.28
28-02-2025,10652190,11963190,148000,10591121.0,-239372.0,-2.21,-2768374.0,-23.14,-1381374.0,-11.55,145645.0,-2914020.0,-70374.0,-0.66,2698000,25.33,1387000,13.1,1311000,12.31,18827880.0,8236759.0,77.77,24848811.0,14257690.0,134.62,-0.44
03-03-2025,10652190,11963190,148000,10507296.0,-83825.0,-0.79,-2852199.0,-23.84,-1465199.0,-12.25,147579.0,-2999777.0,-154199.0,-1.45,2698000,25.33,1387000,13.2,1311000,12.31,18778078.0,8270782.0,78.71,24851322.0,14344026.0,136.51,-1.03
04-03-2025,10652190,11963190,148000,10534895.0,27599.0,0.26,-2824600.0,-23.61,-1437600.0,-12.02,156421.0,-2981020.0,-126600.0,-1.19,2698000,25.33,1387000,13.17,1311000,12.31,18778078.0,8243183.0,78.25,24848864.0,14313969.0,135.87,-0.84
06-03-2025,10652190,11963190,52000,10916815.0,139764.0,1.3,-2442233.0,-20.41,-1055233.0,-8.82,185718.0,-2627951.0,255767.0,2.4,2698000,25.33,1387000,12.71,1311000,12.31,18894020.0,7977205.0,73.07,24922925.0,14006110.0,128.3,1.86
07-03-2025,10652190,11963190,52000,10951286.0,34655.0,0.32,-2407762.0,-20.13,-1020762.0,-8.53,180440.0,-2588203.0,290238.0,2.72,2698000,25.33,1387000,12.67,1311000,12.31,18893771.0,7942485.0,72.53,24919865.0,13968579.0,127.55,2.1
10-03-2025,10652190,11963190,52000,10782467.0,-168819.0,-1.54,-2576581.0,-21.54,-1189581.0,-9.94,173832.0,-2750420.0,121419.0,1.14,2698000,25.33,1387000,12.86,1311000,12.31,18893771.0,8111304.0,75.23,24918068.0,14135601.0,131.1,0.91
11-03-2025,10652190,11963190,52000,10688115.0,-94352.0,-0.88,-2670933.0,-22.33,-1283933.0,-10.73,161576.0,-2832509.0,27067.0,0.25,2698000,25.33,1387000,12.98,1311000,12.31,18893771.0,8205656.0,76.77,24922323.0,14234208.0,133.18,0.25
18-03-2025,10604190,11915190,4000,10706567.0,199101.0,1.89,-2604481.0,-21.86,-1217481.0,-10.22,215537.0,-2820018.0,93519.0,0.88,2698000,25.44,1387000,12.95,1311000,12.36,18845771.0,8139204.0,76.02,24871134.0,14164567.0,132.3,0.71
19-03-2025,10604190,11915190,4000,10906442.0,396180.0,3.77,-2404606.0,-20.18,-1017606.0,-8.54,252215.0,-2656823.0,293394.0,2.77,2698000,25.44,1387000,12.72,1311000,12.36,18845771.0,7939329.0,72.79,24871009.0,13964567.0,128.04,2.07
20-03-2025,10604190,11915190,4000,10981045.0,75318.0,0.69,-2330003.0,-19.55,-943003.0,-7.91,273049.0,-2603044.0,367997.0,3.47,2698000,25.44,1387000,12.63,1311000,12.36,18845771.0,7864726.0,71.62,24872620.0,13891575.0,126.51,2.57
21-03-2025,10604190,11915190,4000,11139557.0,162031.0,1.48,-2171491.0,-18.22,-784491.0,-6.58,313108.0,-2484601.0,526509.0,4.97,2698000,25.44,1387000,12.45,1311000,12.36,18845771.0,7706214.0,69.18,24867704.0,13728147.0,123.24,3.64
24-03-2025,10604190,11915190,4000,11269073.0,129516.0,1.16,-2041975.0,-17.14,-654975.0,-5.5,347201.0,-2389172.0,656025.0,6.19,2698000,25.44,1387000,12.31,1311000,12.36,18845771.0,7576698.0,67.23,24860824.0,13591751.0,120.61,4.48
25-03-2025,10604190,11915190,4000,11127728.0,-141345.0,-1.25,-2183320.0,-18.32,-796320.0,-6.68,324772.0,-2508088.0,514680.0,4.85,2698000,25.44,1387000,12.46,1311000,12.36,18845771.0,7718043.0,69.36,24860771.0,13733043.0,123.41,3.53
26-03-2025,10604190,11915190,4000,11024887.0,-102841.0,-0.92,-2286161.0,-19.19,-899161.0,-7.55,310115.0,-2596276.0,411839.0,3.88,2698000,25.44,1387000,12.58,1311000,12.36,18845771.0,7820884.0,70.94,24862375.0,13837488.0,125.51,2.83
27-03-2025,10604190,11915190,4000,11068367.0,43480.0,0.39,-2242681.0,-18.82,-855681.0,-7.18,339106.0,-2581783.0,455319.0,4.29,2698000,25.44,1387000,12.53,1311000,12.36,18845771.0,7777404.0,70.27,24867651.0,13799284.0,124.67,3.12
28-03-2025,10604190,11915190,4000,11004653.0,-63714.0,-0.58,-2306395.0,-19.36,-919395.0,-7.72,343890.0,-2650283.0,391605.0,3.69,2698000,25.44,1387000,12.6,1311000,12.36,18845771.0,7841118.0,71.25,24866825.0,13862172.0,125.97,2.68
01-04-2025,10604190,11915190,4000,11067059.0,62406.0,0.57,-2243989.0,-18.83,-856989.0,-7.19,308058.0,-2552049.0,454011.0,4.28,2698000,25.44,1387000,12.53,1311000,12.36,18845771.0,7778712.0,70.29,24862517.0,13795458.0,124.65,3.08
02-04-2025,10904190,12215190,300000,11456791.0,93732.0,0.82,-2150257.0,-17.6,-763257.0,-6.25,351627.0,-2501885.0,547743.0,5.02,2698000,24.74,1387000,12.11,1311000,12.02,19141771.0,7684980.0,67.08,25162629.0,13705838.0,119.63,3.66
03-04-2025,10904190,12215190,300000,11531934.0,75143.0,0.66,-2075114.0,-16.99,-688114.0,-5.63,371121.0,-2446239.0,622886.0,5.71,2698000,24.74,1387000,12.03,1311000,12.02,19141771.0,7609837.0,65.99,25165592.0,13633658.0,118.23,4.15
04-04-2025,10904190,13602190,0,11250806.0,-281369.0,-2.44,-2356964.0,-17.33,-2356964.0,-17.33,297967.0,-2654930.0,341036.0,3.13,2698000,24.74,0,0.0,2698000,24.74,19335092.0,8084286.0,71.86,25448071.0,14197265.0,126.19,2.29
07-04-2025,10904190,13602190,0,10865023.0,-385783.0,-3.43,-2742747.0,-20.16,-2742747.0,-20.16,218564.0,-2961313.0,-44747.0,-0.41,2698000,24.74,0,0.0,2698000,24.74,19335092.0,8470069.0,77.96,25448164.0,14583141.0,134.22,-0.26
08-04-2025,10904190,13602190,0,11121374.0,256351.0,2.36,-2486396.0,-18.28,-2486396.0,-18.28,285734.0,-2772128.0,211604.0,1.94,2698000,24.74,0,0.0,2698000,24.74,19335092.0,8213718.0,73.86,25451673.0,14330299.0,128.85,1.43
09-04-2025,10904190,13602190,4000,11081730.0,-38186.0,-0.34,-2542065.0,-18.69,-2528565.0,-18.59,272114.0,-2814185.0,169435.0,1.55,2711500,24.87,13500,0.12,2698000,24.74,19372309.0,8290579.0,74.81,25489769.0,14408039.0,130.02,1.17
11-04-2025,10904190,13602190,213000,11241467.0,169413.0,1.53,-2397055.0,-17.62,-2368181.0,-17.41,286952.0,-2684008.0,329819.0,3.02,2726874,25.01,28874,0.26,2698000,24.74,19332213.0,8090746.0,71.97,25353286.0,14111819.0,125.53,2.2
15-04-2025,10904190,13602190,213000,11445802.0,204335.0,1.82,-2192720.0,-16.12,-2163846.0,-15.91,366074.0,-2558793.0,534154.0,4.9,2726874,25.01,28874,0.25,2698000,24.74,19332213.0,7886411.0,68.9,25352623.0,13906821.0,121.5,3.5
16-04-2025,10904190,13602190,213000,11548267.0,102465.0,0.9,-2090255.0,-15.37,-2061381.0,-15.15,417983.0,-2508235.0,636619.0,5.84,2726874,25.01,28874,0.25,2698000,24.74,19332213.0,7783946.0,67.4,25356796.0,13808529.0,119.57,4.14
17-04-2025,10904190,13602190,3000,11637687.0,119639.0,1.04,-1972084.0,-14.5,-1943210.0,-14.29,475343.0,-2447428.0,754790.0,6.92,2726874,25.01,28874,0.25,2698000,24.74,19394425.0,7756738.0,66.65,25417030.0,13779343.0,118.4,4.68
21-04-2025,10904190,13602190,3000,11800988.0,163301.0,1.4,-1808783.0,-13.3,-1779909.0,-13.09,519098.0,-2327880.0,918091.0,8.42,2726874,25.01,28874,0.24,2698000,24.74,19394425.0,7593437.0,64.35,25411960.0,13610972.0,115.34,5.68
22-04-2025,10904190,13602190,3000,11878927.0,77939.0,0.66,-1730844.0,-12.72,-1701970.0,-12.51,554541.0,-2285380.0,996030.0,9.13,2726874,25.01,28874,0.24,2698000,24.74,19394425.0,7515498.0,63.27,25410133.0,13531206.0,113.91,6.16
23-04-2025,11004190,13702190,2000,11915211.0,44057.0,0.37,-1812079.0,-13.22,-1658408.0,-12.1,439011.0,-2251091.0,1039592.0,9.45,2851671,25.91,153671,1.29,2698000,24.52,19606080.0,7690869.0,64.55,25650989.0,13735778.0,115.28,5.75
24-04-2025,11004190,13702190,2000,11934336.0,19125.0,0.16,-1792954.0,-13.09,-1639283.0,-11.96,430266.0,-2223223.0,1058717.0,9.62,2851671,25.91,153671,1.29,2698000,24.52,19606080.0,7671744.0,64.28,25656919.0,13722583.0,114.98,5.86
25-04-2025,11004190,13702190,2000,11670827.0,-263509.0,-2.21,-2056463.0,-15.01,-1902792.0,-13.89,354636.0,-2411097.0,795208.0,7.23,2851671,25.91,153671,1.32,2698000,24.52,19606080.0,7935253.0,67.99,25655244.0,13984417.0,119.82,4.21
28-04-2025,11004190,13702190,2000,11758583.0,87756.0,0.75,-1968707.0,-14.37,-1815036.0,-13.25,405331.0,-2374039.0,882964.0,8.02,2851671,25.91,153671,1.31,2698000,24.52,19606080.0,7847497.0,66.74,25657868.0,13899285.0,118.21,4.73
29-04-2025,11004190,13702190,2000,11781366.0,22783.0,0.19,-1945924.0,-14.2,-1792253.0,-13.08,421484.0,-2367408.0,905747.0,8.23,2851671,25.91,153671,1.3,2698000,24.52,19606080.0,7824714.0,66.42,25652724.0,13871358.0,117.74,4.86
30-04-2025,11004190,13702190,228223,11664195.0,-116248.0,-0.99,-2111466.0,-15.41,-1910069.0,-13.94,358063.0,-2469534.0,787931.0,7.16,2899397,26.35,201397,1.73,2698000,24.52,19541150.0,7876955.0,67.53,25589365.0,13925170.0,119.38,4.13
02-05-2025,11404190,14102190,478223,12166675.0,-26345.0,-0.22,-2107012.0,-14.94,-1905615.0,-13.51,349292.0,-2456301.0,792385.0,6.95,2899397,25.42,201397,1.66,2698000,23.66,20252439.0,8085764.0,66.46,26322358.0,14155683.0,116.35,4.74
05-05-2025,11404190,14102190,478223,12287513.0,137546.0,1.13,-1986174.0,-14.08,-1784777.0,-12.66,384859.0,-2371035.0,913223.0,8.01,2899397,25.42,201397,1.64,2698000,23.66,20252439.0,7964926.0,64.82,26328121.0,14040608.0,114.27,5.45
07-05-2025,11404190,14102190,631000,12338973.0,77791.0,0.63,-2212204.0,-15.69,-1928807.0,-13.68,288954.0,-2501159.0,769193.0,6.74,2981397,26.14,283397,2.3,2698000,23.66,20470954.0,8131981.0,65.9,26581064.0,14242091.0,115.42,5.74
08-05-2025,11404190,14102190,631000,12207440.0,-131533.0,-1.07,-2343737.0,-16.62,-2060340.0,-14.61,265984.0,-2609721.0,637660.0,5.59,2981397,26.14,283397,2.32,2698000,23.66,20470954.0,8263514.0,67.69,26586328.0,14378888.0,117.79,4.92
09-05-2025,11404190,14102190,377782,12162820.0,-47974.0,-0.39,-2396888.0,-17.0,-2113491.0,-14.99,249079.0,-2645971.0,584509.0,5.13,2981397,26.14,283397,2.33,2698000,23.66,20670367.0,8507547.0,69.95,26848304.0,14685484.0,120.74,4.65
12-05-2025,11404190,14102190,402782,12638731.0,467234.0,3.84,-1927484.0,-13.67,-1640587.0,-11.63,384950.0,-2312432.0,1057413.0,9.27,2984897,26.17,286897,2.27,2698000,23.66,20754154.0,8115423.0,64.21,26921781.0,14283050.0,113.01,7.46
13-05-2025,11404190,14102190,402782,12673643.0,34912.0,0.28,-1892572.0,-13.42,-1605675.0,-11.39,373092.0,-2265666.0,1092325.0,9.58,2984897,26.17,286897,2.26,2698000,23.66,20754154.0,8080511.0,63.76,26924561.0,14250918.0,112.45,7.63
2025-05-14,11404190,14102190,220782,12554688.0,104284.0,0.84,-1808064.0,-12.82,-1521167.0,-10.79,372599.0,-2180664.0,1176833.0,10.32,2984897,26.17,286897,2.29,2698000,23.66,20611904.0,8057216.0,64.18,26762690.0,14208002.0,113.17,6.93
2025-05-15,11404190,14102190,220782,12670753.0,116065.0,0.92,-1691999.0,-12.0,-1405102.0,-9.96,419000.0,-2111003.0,1292898.0,11.34,2984897,26.17,286897,2.26,2698000,23.66,20611790.0,7941037.0,62.67,26762449.0,14091696.0,111.21,7.6
2025-05-16,11404190,14102190,210782,12809394.0,142620.0,1.13,-1579494.0,-11.2,-1266597.0,-8.98,432409.0,-2011895.0,1431403.0,12.55,3010897,26.4,312897,2.44,2698000,23.66,20659886.0,7850492.0,61.29,26808533.0,13999139.0,109.29,8.39
2025-05-19,11404190,14102190,55893,12840732.0,36451.0,0.28,-1543728.0,-10.95,-1227812.0,-8.71,443786.0,-1987510.0,1470188.0,12.89,3013916,26.43,315916,2.46,2698000,23.66,20694607.0,7853875.0,61.16,26843667.0,14002935.0,109.05,8.53
2025-05-20,11404190,14102190,55893,12696162.0,-144570.0,-1.13,-1688298.0,-11.97,-1372382.0,-9.73,421493.0,-2109796.0,1325618.0,11.62,3013916,26.43,315916,2.49,2698000,23.66,20694493.0,7998331.0,63.0,26845165.0,14149003.0,111.44,7.68
2025-05-21,11404190,14102190,294279,12781729.0,85246.0,0.67,-1645677.0,-11.67,-1286458.0,-9.12,407050.0,-2052728.0,1411542.0,12.38,3057219,26.81,359219,2.81,2698000,23.66,20660368.0,7878639.0,61.64,26789665.0,14007936.0,109.59,8.15
2025-05-22,11404190,14102190,195090,12728948.0,-50283.0,-0.39,-1722489.0,-12.21,-1336270.0,-9.48,365440.0,-2087926.0,1361730.0,11.94,3084219,27.04,386219,3.03,2698000,23.66,20778302.0,8049354.0,63.24,26900243.0,14171295.0,111.33,7.83
2025-05-23,11404190,14102190,499000,12808733.0,78054.0,0.61,-1688414.0,-11.97,-1259195.0,-8.93,360342.0,-2048759.0,1438805.0,12.62,3127219,27.42,429219,3.35,2698000,23.66,20672264.0,7863531.0,61.39,26788139.0,13979406.0,109.14,8.28
2025-05-27,11404190,14102190,187000,12935080.0,37109.0,0.29,-1639973.0,-11.63,-1210754.0,-8.59,379396.0,-2019367.0,1487246.0,13.04,3127219,27.42,429219,3.32,2698000,23.66,20873077.0,7937997.0,61.37,27003498.0,14068418.0,108.76,8.93
